gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
50,-837.9,-1070.6,721.9,63,DAO_left,0.5,10,2,8,174.2,0.4,2359.5,423.4
51,-942.2,-1214.6,1096.2,3,DAO_left,0.5,9,2,7,125.4,0.4,1532.2,332.8
52,-362.9,-904.4,1221.4,48,DAO_left,0.5,8,2,6,164.0,0.4,1924.2,442.4
53,-797.2,-1229.1,1506.3,14,DAO_left,0.5,12,2,10,135.4,0.3,2140.0,409.1
54,-625.6,-1094.1,1533.9,17,DAO_left,0.5,12,3,9,168.9,0.4,2106.5,377.2
55,-539.0,-984.4,1338.2,1,DAO_left,0.5,12,2,10,128.6,0.4,2339.3,337.8
56,-687.6,-1183.8,1726.5,24,DAO_left,0.5,10,3,6,87.5,0.2,2138.9,364.0
57,-472.0,-950.2,1093.4,73,DAO_left,0.5,6,3,3,103.4,0.5,1015.6,221.4
58,-945.5,-1250.4,838.4,46,DAO_left,0.5,12,1,11,155.2,0.3,3131.8,470.7
59,-212.7,-939.8,1330.1,57,DAO_left,0.5,11,2,9,108.5,0.3,1216.1,315.4
60,-485.3,-1019.8,1367.7,40,DAO_left,0.5,9,1,8,163.9,0.4,1975.7,369.2
61,-599.5,-994.5,900.6,11,DAO_left,0.5,9,2,7,137.5,0.4,1814.4,312.2
62,-890.2,-1248.8,953.4,59,DAO_left,0.5,10,3,7,172.2,0.4,2118.3,407.8
63,-634.7,-1001.6,827.4,65,DAO_left,0.5,11,3,8,160.2,0.4,2623.5,425.8
64,-533.6,-991.8,1241.8,56,DAO_left,0.5,9,2,7,148.6,0.4,1454.2,361.8
65,-505.3,-957.1,1098.4,26,DAO_left,0.5,9,1,7,173.5,0.4,1667.8,441.7
66,-441.3,-952.7,849.4,47,DAO_left,0.5,11,1,10,181.5,0.4,2183.0,414.0
67,-363.8,-817.5,763.5,6,DAO_left,0.5,8,2,6,148.9,0.4,2187.5,413.8
68,-964.3,-1190.5,975.6,19,DAO_left,0.5,10,2,8,126.0,0.3,1629.6,428.9
69,-274.1,-941.3,1439.6,67,DAO_left,0.5,10,3,7,121.7,0.4,1912.0,294.1
70,-433.4,-1046.8,1618.7,70,DAO_left,0.5,10,1,8,161.4,0.4,2174.8,386.1
71,-800.5,-1048.6,697.4,63,DAO_left,0.5,11,2,9,154.8,0.4,2758.0,412.9
72,-383.3,-1000.9,1592.2,12,DAO_left,0.5,9,1,8,132.0,0.3,2131.5,382.1
73,-298.1,-975.3,1509.2,66,DAO_left,0.5,10,3,7,133.3,0.3,2001.4,416.0
74,-748.0,-1188.7,1343.5,7,DAO_left,0.5,11,1,9,135.3,0.4,1901.4,376.2
75,-985.9,-1207.4,943.3,19,DAO_left,0.5,7,2,4,125.0,0.4,1031.7,329.2
76,-793.9,-1104.0,1032.8,39,DAO_left,0.5,11,1,10,137.0,0.3,2315.1,436.4
77,-483.8,-1140.2,1735.8,16,DAO_left,0.5,9,4,5,122.4,0.3,1449.1,424.6
78,-549.1,-961.2,723.7,42,DAO_left,0.5,11,2,8,149.6,0.3,3118.2,457.6
79,-459.1,-861.1,713.2,6,DAO_left,0.5,10,3,7,114.7,0.3,2542.4,382.2
80,-458.0,-1098.9,1730.2,43,DAO_left,0.5,10,3,7,105.4,0.3,1893.9,348.1
81,-588.3,-1006.8,1119.2,26,DAO_left,0.5,12,2,10,172.0,0.5,2591.1,375.2
82,-925.9,-1208.0,975.9,19,DAO_left,0.5,10,2,8,126.3,0.3,1763.8,398.3
83,-723.4,-1058.2,689.3,0,DAO_left,0.5,10,3,7,193.1,0.5,2581.9,417.7
84,-944.3,-1202.7,977.1,19,DAO_left,0.5,10,3,7,168.7,0.4,2017.5,401.4
85,-927.6,-1234.1,965.9,19,DAO_left,0.5,12,3,9,108.5,0.3,2951.1,414.5
86,-977.4,-1224.8,910.8,59,DAO_left,0.5,9,2,6,161.1,0.5,1741.5,311.6
87,-354.6,-1023.2,1561.5,12,DAO_left,0.5,11,2,9,106.1,0.3,1898.1,376.5
88,-976.3,-1236.2,894.3,59,DAO_left,0.5,11,3,8,158.6,0.4,2511.3,452.1
89,-816.0,-1155.1,974.7,52,DAO_left,0.5,7,1,6,166.5,0.4,1846.6,420.7
90,-706.5,-1121.1,1092.3,39,DAO_left,0.5,11,1,10,137.3,0.3,2207.1,398.9
91,-515.5,-1100.4,1685.9,16,DAO_left,0.5,10,1,9,120.6,0.3,2174.5,431.0
92,-978.2,-1206.1,1093.5,3,DAO_left,0.5,9,3,6,186.6,0.4,1947.6,417.4
93,-745.1,-1176.9,1311.4,7,DAO_left,0.5,9,1,8,165.1,0.4,2328.1,451.0
94,-767.2,-1198.2,1279.2,7,DAO_left,0.5,11,2,9,193.0,0.5,3013.4,428.8
95,-662.7,-1146.8,1551.6,50,DAO_left,0.5,11,2,9,168.5,0.4,2487.0,432.6
96,-535.4,-913.5,782.0,64,DAO_left,0.5,9,2,7,135.4,0.4,1809.1,301.1
97,-617.5,-1074.3,1044.7,10,DAO_left,0.5,10,1,8,124.5,0.3,1493.1,396.8
98,-774.2,-1145.8,1104.2,53,DAO_left,0.5,11,3,8,142.0,0.3,3293.3,488.2
99,-510.9,-1004.8,1469.2,20,DAO_left,0.5,12,2,10,160.5,0.4,2556.6,437.7
100,-450.7,-984.9,1475.4,20,DAO_left,0.5,9,2,7,177.7,0.4,1544.3,429.4
101,-637.7,-1178.6,1636.0,29,DAO_left,0.5,9,1,8,126.0,0.3,2076.8,382.0
102,-704.5,-1050.7,937.9,36,DAO_left,0.5,12,1,11,139.5,0.4,2660.1,379.9
103,-757.0,-1089.3,1062.5,39,DAO_left,0.5,10,1,9,150.7,0.4,1641.4,370.6
104,-440.1,-1096.3,1701.3,43,DAO_left,0.5,11,5,6,128.9,0.3,2172.0,431.8
105,-861.9,-1108.5,825.3,68,DAO_left,0.5,9,4,5,150.1,0.3,2259.2,453.8
106,-519.5,-970.9,1168.1,56,DAO_left,0.5,8,2,6,160.4,0.4,1913.0,415.1
107,-609.4,-1049.7,1231.2,41,DAO_left,0.5,8,2,6,153.5,0.4,1915.9,367.0
108,-988.5,-1200.4,1225.1,38,DAO_left,0.5,11,2,9,203.0,0.5,2206.8,398.7
109,-872.0,-1221.8,919.0,59,DAO_left,0.5,11,3,8,149.4,0.4,2420.6,418.7
110,-724.7,-1099.0,714.6,60,DAO_left,0.5,9,1,8,110.9,0.4,1121.0,249.5
111,-626.0,-1072.9,1171.1,9,DAO_left,0.5,11,1,10,150.5,0.4,2405.8,377.5
112,-936.5,-1197.7,1083.8,3,DAO_left,0.5,11,1,10,155.1,0.4,2067.3,433.3
113,-645.4,-1015.0,835.0,49,DAO_left,0.5,13,2,11,159.2,0.4,2653.7,366.5
114,-644.1,-996.8,786.1,44,DAO_left,0.5,10,3,7,199.6,0.5,1725.8,441.8
115,-494.0,-1057.9,1567.1,70,DAO_left,0.5,11,1,10,148.3,0.4,2205.0,413.0
116,-540.0,-881.4,733.0,64,DAO_left,0.5,10,2,8,134.7,0.4,1870.9,377.2
117,-755.7,-1170.4,946.4,15,DAO_left,0.5,11,1,10,139.1,0.4,1743.8,321.3
