gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
532,-297.9,-903.3,623.4,15,MAO_left,1.0,10,3,6,169.4,0.5,1495.4,370.4
533,-15.8,-979.9,645.9,5,MAO_left,1.0,10,3,7,208.4,0.5,2313.5,459.1
534,-65.9,-790.0,409.6,27,MAO_left,1.0,9,2,7,164.3,0.4,2625.7,429.9
535,-81.5,-774.9,536.5,68,MAO_left,1.0,11,3,8,174.5,0.4,2099.3,395.9
536,-522.2,-963.5,170.9,10,MAO_left,1.0,11,1,10,160.8,0.4,2154.1,383.8
537,-375.1,-897.3,358.3,4,MAO_left,1.0,9,2,7,148.0,0.4,1851.4,395.9
538,-28.3,-813.3,495.6,25,MAO_left,1.0,8,3,5,155.0,0.4,2092.3,390.3
539,-448.4,-1000.9,520.0,63,MAO_left,1.0,8,1,7,154.5,0.4,1242.1,378.0
540,-401.8,-1012.0,511.8,41,MAO_left,1.0,11,3,8,173.7,0.4,2274.5,399.9
541,-340.9,-965.6,180.3,26,MAO_left,1.0,13,3,10,123.6,0.3,2816.2,418.2
542,-245.8,-981.4,446.1,30,MAO_left,1.0,10,2,8,147.2,0.4,2204.7,414.6
543,-726.1,-1111.8,481.7,8,MAO_left,1.0,9,2,7,99.9,0.3,1316.4,289.8
544,-44.0,-1047.7,1467.2,2,MAO_left,1.0,11,4,7,153.9,0.4,2451.2,354.7
545,-719.3,-1147.8,538.9,8,MAO_left,1.0,11,3,8,138.6,0.3,2062.1,400.0
546,-122.0,-838.6,184.8,48,MAO_left,1.0,9,4,5,132.4,0.4,2005.9,360.4
547,-589.0,-1124.9,284.3,69,MAO_left,1.0,7,3,4,132.8,0.3,1945.9,412.7
548,-39.7,-1076.7,961.1,55,MAO_left,1.0,10,2,8,149.9,0.4,2787.8,417.4
549,-19.2,-866.3,701.4,7,MAO_left,1.0,10,1,9,165.2,0.4,2888.6,459.3
550,-46.8,-1040.8,788.8,70,MAO_left,1.0,9,2,7,213.2,0.5,2353.8,440.0
551,-8.0,-770.1,596.1,68,MAO_left,1.0,9,3,6,131.0,0.3,1970.0,374.8
552,-81.9,-940.6,524.0,25,MAO_left,1.0,9,1,8,124.1,0.3,2232.7,362.8
553,-382.6,-978.0,349.2,4,MAO_left,1.0,11,2,9,117.5,0.3,2056.4,352.4
554,-631.1,-1155.9,509.6,8,MAO_left,1.0,12,3,9,150.4,0.4,2557.2,407.9
555,-307.5,-949.4,618.1,15,MAO_left,1.0,10,3,7,180.0,0.5,2153.7,377.1
556,-428.4,-1058.3,741.9,65,MAO_left,1.0,8,4,4,143.5,0.3,2072.8,455.4
557,-387.9,-1002.5,293.3,74,MAO_left,1.0,13,4,9,158.8,0.4,2848.4,354.0
558,-252.5,-985.3,494.3,30,MAO_left,1.0,8,2,6,143.8,0.4,1501.3,375.9
559,-653.1,-1120.2,338.9,69,MAO_left,1.0,12,2,10,164.9,0.4,2440.7,434.5
560,-419.6,-894.5,431.0,22,MAO_left,1.0,8,3,5,181.4,0.5,2571.9,395.6
561,-131.0,-1068.4,808.8,43,MAO_left,1.0,11,3,8,116.9,0.4,2154.8,330.5
562,-726.5,-1099.3,169.9,6,MAO_left,1.0,10,1,8,159.3,0.4,2056.8,442.1
563,-641.9,-1048.1,376.5,0,MAO_left,1.0,12,3,9,145.1,0.3,2919.0,436.3
564,-523.3,-1024.8,130.2,73,MAO_left,1.0,10,3,7,207.5,0.4,3210.6,465.5
565,-464.9,-925.8,351.1,74,MAO_left,1.0,10,3,7,165.2,0.3,2165.8,474.5
566,-681.3,-1067.0,98.4,50,MAO_left,1.0,10,1,9,143.9,0.3,2389.3,437.0
567,-20.5,-845.5,261.1,39,MAO_left,1.0,10,2,7,138.5,0.3,1663.9,401.8
568,-111.7,-1126.1,1181.9,67,MAO_left,1.0,7,1,6,140.4,0.3,1844.6,441.9
569,-507.5,-1004.7,84.1,73,MAO_left,1.0,11,2,9,192.9,0.5,2557.2,408.8
570,-106.6,-746.9,404.3,51,MAO_left,1.0,12,2,10,178.0,0.4,2654.1,402.3
571,-715.8,-1180.3,433.6,8,MAO_left,1.0,11,2,9,194.8,0.5,1837.3,398.8
572,-70.0,-1029.4,1436.3,2,MAO_left,1.0,9,1,8,178.4,0.4,2564.9,444.6
