gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
617,-75.8,-1065.1,1507.3,21,MAO_left,0.1,9,2,7,124.6,0.4,1924.5,323.1
618,-383.2,-1064.2,826.2,65,MAO_left,0.1,10,2,8,194.2,0.5,2640.7,430.0
619,-876.8,-1145.1,312.6,44,MAO_left,0.1,7,4,3,153.3,0.4,1090.6,347.8
620,-74.4,-763.6,660.0,49,MAO_left,0.1,9,1,8,176.4,0.4,1974.3,428.6
621,-53.1,-817.5,912.9,11,MAO_left,0.1,10,2,8,182.7,0.5,1443.5,361.1
622,-203.8,-1064.8,1287.0,37,MAO_left,0.1,11,1,10,163.6,0.4,2621.8,406.7
623,-43.3,-908.2,291.6,54,MAO_left,0.1,11,2,9,127.1,0.3,2344.7,419.5
624,-48.6,-758.1,704.0,49,MAO_left,0.1,11,4,7,188.3,0.4,3523.3,437.7
625,-107.3,-804.7,530.4,68,MAO_left,0.1,8,2,6,196.2,0.4,2776.2,490.1
626,-635.8,-1109.1,337.1,0,MAO_left,0.1,11,2,9,133.0,0.3,2566.2,466.3
627,-210.0,-1064.8,1023.0,56,MAO_left,0.1,7,2,5,137.1,0.4,1727.8,342.1
628,-117.6,-769.1,439.4,51,MAO_left,0.1,11,2,9,149.3,0.4,2637.9,423.2
629,-79.4,-1003.8,800.2,70,MAO_left,0.1,8,2,6,185.0,0.5,1608.6,388.9
630,-39.3,-978.7,1145.4,12,MAO_left,0.1,10,1,9,172.8,0.4,2315.7,393.6
631,-448.4,-1000.9,520.0,63,MAO_left,0.1,11,1,10,135.3,0.3,1693.5,422.5
632,-401.8,-1012.0,511.8,41,MAO_left,0.1,11,4,7,157.9,0.4,2050.3,360.9
633,-28.3,-813.3,495.6,25,MAO_left,0.1,12,4,8,163.6,0.4,2836.5,390.6
634,-340.9,-965.6,180.3,26,MAO_left,0.1,13,2,11,126.8,0.3,3107.0,405.1
635,-111.7,-923.9,958.7,29,MAO_left,0.1,11,1,9,163.8,0.4,2037.6,367.8
636,-686.0,-1079.6,110.1,50,MAO_left,0.1,13,3,10,126.7,0.4,2792.0,359.7
637,-751.2,-1172.2,263.1,6,MAO_left,0.1,11,1,10,194.1,0.5,3223.1,429.0
638,-205.5,-1023.4,1021.2,56,MAO_left,0.1,8,3,5,146.6,0.4,2278.9,391.7
639,-68.9,-1155.1,1375.3,2,MAO_left,0.1,9,3,6,203.9,0.5,1930.9,378.3
640,-652.3,-1072.1,346.7,0,MAO_left,0.1,8,3,5,160.3,0.4,1403.1,366.8
641,-119.5,-1102.5,1130.6,67,MAO_left,0.1,9,2,7,176.9,0.4,1846.0,412.4
642,-294.3,-989.5,527.2,41,MAO_left,0.1,6,2,4,154.1,0.4,1614.7,425.3
643,-133.4,-1063.2,976.2,55,MAO_left,0.1,12,3,9,144.8,0.3,2458.3,431.6
644,-16.3,-1104.0,1351.1,32,MAO_left,0.1,10,1,9,159.1,0.4,2360.3,411.9
645,-85.7,-1130.2,1407.9,2,MAO_left,0.1,11,2,9,159.8,0.4,2392.8,407.8
646,-141.0,-904.0,309.9,54,MAO_left,0.1,10,1,9,156.9,0.3,2441.8,464.9
647,-119.8,-918.8,291.0,54,MAO_left,0.1,9,1,8,193.7,0.5,2406.1,413.3
648,-578.5,-1056.5,227.0,58,MAO_left,0.1,9,1,8,162.2,0.5,1915.6,357.7
649,-39.8,-1014.1,628.6,5,MAO_left,0.1,11,2,9,172.7,0.4,2500.9,400.2
650,-619.1,-1028.8,42.0,36,MAO_left,0.1,11,3,8,223.5,0.5,2633.6,423.9
651,-42.7,-959.2,796.7,70,MAO_left,0.1,11,5,5,147.4,0.4,2466.0,356.5
