gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
162,-876.5,-1235.5,1424.6,35,DAO_left,0.4,12,1,11,116.8,0.3,3452.1,447.4
163,-649.8,-1066.9,1159.9,9,DAO_left,0.4,9,2,7,109.6,0.3,2358.1,411.3
164,-644.9,-1127.6,1715.3,24,DAO_left,0.4,10,2,8,137.3,0.4,1627.3,343.9
165,-611.7,-1061.7,1381.2,37,DAO_left,0.4,9,3,6,156.3,0.4,1920.9,351.0
166,-426.2,-1109.5,1734.2,43,DAO_left,0.4,9,3,5,135.0,0.3,1199.2,388.8
167,-660.7,-1062.8,1124.1,9,DAO_left,0.4,10,2,8,110.5,0.3,1951.7,333.4
168,-586.7,-1012.1,924.7,11,DAO_left,0.4,7,1,6,166.5,0.4,1486.0,420.6
169,-837.3,-1195.6,1243.2,32,DAO_left,0.4,10,3,7,156.1,0.3,2430.8,450.5
170,-533.6,-991.8,1241.8,56,DAO_left,0.4,9,1,8,156.9,0.5,1660.4,348.5
171,-578.6,-998.3,1166.3,41,DAO_left,0.4,9,4,4,175.1,0.4,1851.7,393.8
172,-420.2,-862.0,764.0,6,DAO_left,0.4,10,2,8,178.1,0.5,2602.3,387.9
173,-435.7,-892.6,866.3,47,DAO_left,0.4,9,1,8,141.2,0.4,1714.0,371.6
174,-434.7,-879.8,691.7,6,DAO_left,0.4,12,2,10,124.0,0.4,2187.0,343.2
175,-397.7,-956.7,1352.1,23,DAO_left,0.4,11,3,8,186.6,0.5,1998.9,375.0
176,-353.3,-903.0,1156.6,71,DAO_left,0.4,9,1,8,172.1,0.4,2323.1,436.3
177,-727.9,-1115.2,1033.5,39,DAO_left,0.4,8,3,5,144.8,0.5,1397.7,296.2
178,-954.1,-1197.8,1012.6,19,DAO_left,0.4,9,2,6,110.8,0.3,1597.6,363.5
179,-530.7,-861.4,690.1,42,DAO_left,0.4,8,3,5,113.6,0.3,1812.7,338.4
180,-406.6,-1087.6,1725.5,43,DAO_left,0.4,8,2,6,68.8,0.2,1481.7,314.0
181,-213.9,-944.8,1359.2,57,DAO_left,0.4,11,6,5,78.1,0.2,2092.8,338.5
182,-605.3,-1048.9,855.2,49,DAO_left,0.4,10,1,9,122.7,0.3,1991.7,394.6
183,-436.5,-933.9,1332.1,23,DAO_left,0.4,10,2,8,187.5,0.4,2192.9,485.3
184,-552.4,-1025.8,1097.5,26,DAO_left,0.4,9,1,8,208.9,0.5,1522.9,446.6
185,-695.5,-1039.2,711.7,0,DAO_left,0.4,8,3,5,130.4,0.3,1849.9,447.1
186,-328.8,-973.4,1491.8,67,DAO_left,0.4,10,3,7,158.0,0.4,1776.1,411.9
187,-609.1,-1020.8,1108.3,10,DAO_left,0.4,9,1,8,128.2,0.3,2386.4,402.9
188,-936.3,-1168.2,839.0,46,DAO_left,0.4,8,3,5,126.6,0.3,1588.8,388.6
189,-571.7,-1042.5,1273.3,1,DAO_left,0.4,9,4,5,137.4,0.4,2175.9,380.6
190,-431.7,-981.4,1048.3,18,DAO_left,0.4,11,2,9,215.1,0.5,3354.0,469.6
191,-964.8,-1201.1,1067.4,3,DAO_left,0.4,9,2,6,173.5,0.4,1599.1,405.8
192,-829.9,-1118.6,1182.3,8,DAO_left,0.4,9,1,8,114.3,0.3,1947.1,408.9
193,-883.6,-1235.9,1390.4,35,DAO_left,0.4,11,2,9,167.7,0.5,2172.4,335.4
194,-962.4,-1224.8,997.4,19,DAO_left,0.4,11,3,8,143.3,0.3,2553.9,413.4
195,-905.2,-1223.9,1372.0,35,DAO_left,0.4,11,2,9,143.1,0.4,3147.6,374.7
196,-605.1,-1025.5,1354.2,1,DAO_left,0.4,12,2,10,167.6,0.4,2414.2,412.8
197,-764.8,-1204.2,1376.2,7,DAO_left,0.4,11,1,9,164.9,0.5,2122.6,354.5
198,-453.9,-874.0,726.2,6,DAO_left,0.4,11,2,9,163.4,0.5,2311.6,340.9
199,-298.4,-1002.1,1597.5,12,DAO_left,0.4,11,3,8,121.0,0.3,2454.5,386.4
200,-406.2,-811.3,736.7,6,DAO_left,0.4,7,3,4,135.4,0.3,1367.3,457.1
201,-1008.2,-1202.0,785.3,46,DAO_left,0.4,10,1,9,164.3,0.4,1886.6,395.0
202,-433.0,-989.7,905.9,72,DAO_left,0.4,8,1,7,153.4,0.4,1489.9,397.6
203,-897.4,-1201.9,1050.9,3,DAO_left,0.4,10,3,7,154.4,0.4,2858.7,423.5
204,-949.8,-1257.9,962.1,19,DAO_left,0.4,10,1,9,156.0,0.4,2253.1,418.4
205,-639.3,-1093.3,1493.2,50,DAO_left,0.4,10,4,6,124.8,0.3,2190.4,393.6
206,-823.0,-1168.3,1140.9,8,DAO_left,0.4,13,3,10,140.0,0.4,3020.3,389.2
207,-270.7,-932.5,1273.5,57,DAO_left,0.4,7,4,3,182.5,0.5,1907.1,381.7
208,-915.7,-1201.4,1301.0,38,DAO_left,0.4,9,2,7,187.4,0.4,2123.6,429.3
209,-759.0,-1208.7,1432.9,51,DAO_left,0.4,11,1,9,226.9,0.5,2407.2,437.0
210,-472.3,-885.4,800.0,64,DAO_left,0.4,10,2,8,167.0,0.5,2103.8,370.3
211,-510.9,-1004.8,1469.2,20,DAO_left,0.4,12,3,9,178.3,0.4,2306.8,396.8
212,-438.8,-1011.5,1542.7,70,DAO_left,0.4,11,3,8,123.6,0.3,2152.3,391.8
213,-347.8,-913.9,1273.6,48,DAO_left,0.4,9,2,7,172.3,0.4,1923.9,425.4
214,-599.5,-994.5,900.6,11,DAO_left,0.4,9,2,6,192.7,0.4,2214.6,430.4
215,-752.8,-1175.1,1204.3,8,DAO_left,0.4,10,1,9,135.0,0.3,2579.7,414.2
216,-645.0,-1097.8,1297.7,33,DAO_left,0.4,10,2,8,118.5,0.3,1792.8,368.6
217,-738.5,-1125.2,850.5,15,DAO_left,0.4,10,1,9,132.0,0.3,2714.7,449.0
218,-643.9,-1020.4,787.8,44,DAO_left,0.4,8,2,6,201.3,0.5,2384.7,420.8
219,-537.4,-1161.3,1703.5,29,DAO_left,0.4,9,1,8,135.8,0.4,1676.4,372.4
220,-782.0,-1158.9,1163.0,8,DAO_left,0.4,10,2,8,174.1,0.4,2427.2,387.2
221,-473.0,-964.3,1270.9,74,DAO_left,0.4,11,3,7,122.2,0.3,2489.3,429.5
222,-748.0,-1188.7,1343.5,7,DAO_left,0.4,11,1,10,216.6,0.5,2343.2,460.0
223,-502.7,-976.4,1182.9,56,DAO_left,0.4,10,1,9,142.8,0.4,1827.6,406.7
224,-537.8,-1050.1,1597.8,17,DAO_left,0.4,8,3,5,117.8,0.3,1625.0,348.2
225,-637.1,-1056.9,1239.6,41,DAO_left,0.4,8,3,5,187.6,0.4,2320.1,443.9
226,-774.2,-1145.8,1104.2,53,DAO_left,0.4,11,3,8,137.1,0.3,1916.4,440.8
227,-955.6,-1152.8,862.7,46,DAO_left,0.4,8,3,5,132.2,0.4,1726.3,332.0
228,-456.8,-990.5,962.9,72,DAO_left,0.4,11,2,9,154.8,0.4,2322.7,396.4
229,-522.9,-1016.1,1499.9,54,DAO_left,0.4,12,3,9,116.2,0.3,1847.4,356.6
230,-911.4,-1097.2,781.5,22,DAO_left,0.4,11,2,9,167.8,0.4,2145.2,430.4
231,-970.6,-1185.7,1304.8,38,DAO_left,0.4,10,3,6,183.0,0.4,2053.7,413.2
232,-626.9,-997.3,817.4,65,DAO_left,0.4,10,3,7,143.6,0.4,1922.5,365.1
233,-644.1,-996.8,786.1,44,DAO_left,0.4,8,2,6,192.0,0.5,2344.1,413.2
234,-622.1,-1060.9,1549.5,17,DAO_left,0.4,9,1,8,142.0,0.3,2229.6,418.6
235,-798.1,-1155.0,842.6,68,DAO_left,0.4,8,1,7,145.6,0.4,1530.9,387.9
236,-816.0,-1155.1,974.7,52,DAO_left,0.4,7,1,6,97.9,0.2,1655.0,404.3
237,-392.3,-979.5,1307.7,23,DAO_left,0.4,8,1,7,146.4,0.3,2194.4,420.5
238,-730.8,-1127.4,1016.2,39,DAO_left,0.4,8,1,6,87.3,0.2,1620.4,430.0
239,-755.3,-1105.9,1070.1,39,DAO_left,0.4,11,3,8,158.3,0.4,2526.6,399.0
240,-444.5,-920.8,874.2,47,DAO_left,0.4,11,2,9,147.9,0.4,2484.0,420.6
241,-471.8,-937.4,853.6,47,DAO_left,0.4,12,3,9,154.3,0.4,2957.8,382.9
242,-302.4,-986.6,1578.1,12,DAO_left,0.4,11,2,9,165.6,0.4,3241.6,441.6
243,-572.1,-1167.3,1686.4,29,DAO_left,0.4,11,2,9,150.8,0.3,2647.6,432.0
244,-334.3,-922.9,1018.6,13,DAO_left,0.4,10,3,7,146.2,0.4,2178.1,373.5
245,-763.8,-1152.6,933.7,15,DAO_left,0.4,13,3,9,156.6,0.5,2333.5,334.9
246,-851.3,-1180.8,1348.8,35,DAO_left,0.4,11,2,9,162.3,0.3,2740.9,466.6
247,-470.4,-1006.1,1194.9,56,DAO_left,0.4,11,2,9,169.1,0.4,2857.8,424.8
248,-682.3,-1116.9,1551.5,50,DAO_left,0.4,12,1,11,146.4,0.3,2543.7,426.1
249,-452.7,-838.5,723.1,6,DAO_left,0.4,12,3,9,194.4,0.4,2813.4,468.7
250,-530.6,-944.8,891.7,25,DAO_left,0.4,14,2,12,170.0,0.4,3855.9,409.7
251,-411.7,-889.1,998.5,69,DAO_left,0.4,11,1,7,164.8,0.4,2372.8,432.6
252,-455.1,-997.9,1504.6,20,DAO_left,0.4,9,2,7,168.7,0.4,1584.8,404.5
253,-741.6,-1069.1,764.7,34,DAO_left,0.4,11,1,10,149.4,0.3,2774.0,443.0
254,-284.0,-963.0,1068.7,31,DAO_left,0.4,10,1,9,168.3,0.4,2327.1,390.6
255,-251.8,-936.8,1086.2,31,DAO_left,0.4,10,2,8,145.9,0.4,1946.6,342.4
256,-813.8,-1085.5,747.9,34,DAO_left,0.4,9,4,5,120.9,0.4,1661.0,312.6
257,-746.8,-1140.0,957.8,15,DAO_left,0.4,7,2,5,165.5,0.4,2002.0,413.1
258,-540.0,-1037.4,1563.8,17,DAO_left,0.4,11,2,9,151.2,0.4,2998.4,411.0
259,-432.7,-1116.1,1748.6,43,DAO_left,0.4,10,3,6,146.5,0.4,1690.0,371.8
260,-669.2,-1045.6,650.7,0,DAO_left,0.4,11,1,10,159.3,0.4,1657.8,420.3
261,-354.7,-933.5,872.9,45,DAO_left,0.4,10,1,8,156.2,0.4,1887.5,410.3
