gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
37,-330.9,-1123.9,1739.5,16,PO_left,0.7,8,3,5,140.7,0.4,1757.8,367.2
38,-503.7,-1114.6,1123.7,41,PO_left,0.7,10,4,6,158.7,0.4,2243.0,382.1
39,-104.5,-810.3,1078.1,12,PO_left,0.7,11,1,10,160.4,0.4,3050.4,442.4
40,-612.6,-1125.8,1142.5,47,PO_left,0.7,9,1,7,132.1,0.4,1893.2,352.6
41,-247.6,-1088.5,1582.7,43,PO_left,0.7,11,2,9,192.2,0.5,2328.9,402.0
42,-179.7,-1103.2,1741.1,60,PO_left,0.7,10,1,9,190.6,0.5,2438.7,400.1
43,-104.3,-644.5,348.8,31,PO_left,0.7,8,2,6,158.7,0.4,2210.3,421.4
44,-106.0,-853.2,1350.5,0,PO_left,0.7,11,1,9,145.2,0.4,1905.6,358.3
45,-411.4,-1054.7,1567.8,20,PO_left,0.7,11,2,9,176.5,0.4,2638.5,413.8
46,-272.7,-1071.5,1681.1,64,PO_left,0.7,8,2,6,88.0,0.4,1054.0,248.7
47,-633.4,-1253.4,1042.2,42,PO_left,0.7,12,2,10,166.1,0.5,2547.2,364.2
48,-348.5,-1067.3,1482.7,57,PO_left,0.7,8,2,6,149.4,0.4,1190.9,390.9
49,-430.1,-1124.9,1613.8,20,PO_left,0.7,8,3,5,121.3,0.5,1249.5,246.8
50,-617.3,-1160.0,1204.3,19,PO_left,0.7,11,4,7,164.7,0.5,1556.7,349.1
51,-586.0,-1180.9,1367.3,38,PO_left,0.7,8,2,6,116.2,0.3,1865.2,366.6
52,-107.9,-855.3,1234.4,13,PO_left,0.7,12,2,10,149.8,0.4,2767.9,400.0
53,-313.4,-1137.2,1666.4,16,PO_left,0.7,9,2,6,118.8,0.4,2057.7,325.4
54,-176.9,-901.2,1148.1,17,PO_left,0.7,8,4,4,81.8,0.2,1609.4,391.7
55,-116.3,-896.8,1117.7,17,PO_left,0.7,9,2,7,164.1,0.4,1895.8,398.0
56,-217.1,-1019.4,1658.0,64,PO_left,0.7,7,1,6,219.8,0.6,1504.3,379.8
57,-120.9,-868.4,1321.3,0,PO_left,0.7,8,3,5,136.7,0.4,1703.2,362.2
58,-589.1,-1132.0,1063.3,69,PO_left,0.7,11,3,8,113.2,0.3,2033.2,379.7
59,-475.8,-1127.6,1568.8,20,PO_left,0.7,11,2,9,161.7,0.4,1847.0,391.6
60,-121.7,-865.8,1294.9,0,PO_left,0.7,10,1,9,157.9,0.4,2300.1,386.2
61,-477.7,-1060.5,1234.6,53,PO_left,0.7,8,3,5,96.0,0.3,1091.1,371.0
62,-524.7,-1102.8,1158.6,41,PO_left,0.7,10,2,8,115.9,0.4,2023.6,316.6
63,-156.3,-790.6,948.5,67,PO_left,0.7,12,1,11,195.7,0.5,2449.1,410.7
64,-559.3,-1081.4,1136.5,41,PO_left,0.7,10,1,9,127.7,0.3,2263.5,434.6
65,-331.4,-1051.9,1058.8,55,PO_left,0.7,10,5,5,208.5,0.5,1878.3,411.3
66,-418.0,-1117.2,1448.5,61,PO_left,0.7,9,2,7,101.6,0.4,1148.0,255.0
67,-172.1,-1036.8,1336.7,25,PO_left,0.7,10,2,8,181.1,0.4,2688.1,411.8
68,-399.9,-1112.8,1152.7,68,PO_left,0.7,9,3,6,169.4,0.4,2054.1,428.2
69,-139.2,-932.9,1402.6,30,PO_left,0.7,11,2,9,168.4,0.4,2621.7,405.0
70,-650.2,-1160.5,838.9,7,PO_left,0.7,9,2,7,153.5,0.4,1601.0,435.5
71,-657.3,-1241.0,915.3,65,PO_left,0.7,8,2,5,103.6,0.3,1811.8,382.0
72,-302.8,-1063.6,1287.7,63,PO_left,0.7,11,2,9,155.3,0.4,2490.3,422.3
73,-116.8,-954.3,1356.0,30,PO_left,0.7,10,4,6,147.0,0.4,2431.3,402.9
74,-466.3,-1050.6,1270.5,53,PO_left,0.7,10,1,9,115.1,0.4,1242.7,325.4
75,-433.1,-1165.9,1191.2,8,PO_left,0.7,8,1,7,131.6,0.3,1332.6,424.9
76,-51.7,-779.5,1197.3,51,PO_left,0.7,10,2,8,204.7,0.5,2370.2,395.5
