gid,x,y,z,cluster,subnucleus,cluster_coef,nconn,nstems,nbranch,reach,straightness,total_length,longest_path
853,-365.4,-1103.7,1681.5,16,PO_left,0.0,9,3,6,96.2,0.4,1516.5,260.9
854,-127.1,-871.9,1397.7,0,PO_left,0.0,10,1,9,180.0,0.5,2679.1,393.6
855,-107.8,-857.4,1122.8,36,PO_left,0.0,11,4,7,150.6,0.3,2082.3,437.5
856,-511.7,-1102.9,1218.0,66,PO_left,0.0,13,2,11,182.9,0.5,3011.7,390.8
857,-64.2,-670.7,210.3,9,PO_left,0.0,10,3,7,133.2,0.3,2157.1,441.4
858,-530.6,-1122.8,1294.0,66,PO_left,0.0,11,2,9,185.9,0.4,3402.5,485.1
859,-477.3,-1139.5,1533.6,24,PO_left,0.0,8,3,5,178.9,0.4,2696.0,428.6
860,-105.2,-1068.4,1730.7,74,PO_left,0.0,10,1,9,130.8,0.3,1396.9,374.4
861,-94.5,-670.9,789.9,11,PO_left,0.0,11,4,7,140.0,0.4,2413.2,333.6
862,-188.1,-1058.0,1479.2,5,PO_left,0.0,11,2,9,169.2,0.4,2410.8,449.6
863,-326.9,-1076.8,1236.8,63,PO_left,0.0,11,2,8,208.1,0.5,2540.0,426.7
864,-57.8,-881.8,1681.2,27,PO_left,0.0,8,3,5,164.4,0.4,1585.9,381.2
865,-177.6,-942.8,1295.6,37,PO_left,0.0,11,1,10,143.8,0.4,2068.2,348.5
866,-515.5,-1097.8,1035.3,69,PO_left,0.0,10,1,9,167.8,0.4,2012.9,385.3
867,-186.8,-1009.1,1336.8,25,PO_left,0.0,13,4,9,168.9,0.4,3516.3,424.8
868,-592.6,-1107.4,1064.5,69,PO_left,0.0,10,3,7,183.4,0.4,2951.1,440.4
869,-118.6,-876.8,1444.4,29,PO_left,0.0,10,2,8,165.2,0.4,1368.4,391.5
870,-90.2,-921.3,1425.2,30,PO_left,0.0,10,1,9,167.1,0.4,2091.2,401.5
871,-308.2,-1030.5,1060.1,34,PO_left,0.0,11,4,7,184.5,0.5,2793.0,373.0
872,-535.1,-1115.1,1030.3,69,PO_left,0.0,12,1,11,184.8,0.4,2921.2,427.2
873,-129.3,-1004.9,1690.9,74,PO_left,0.0,9,3,6,141.6,0.3,2476.8,451.7
